Concept,Rel,Feature,Frequency,上级类别,下级类别
注射器,是,是-医疗用品,20.3225806451613,人造物,医疗用品
注射器,可以,可以-打针,9.67741935483871,人造物,医疗用品
注射器,需要,需要-消毒,7.74193548387097,人造物,医疗用品
注射器,有,有-针管,7.74193548387097,人造物,医疗用品
注射器,是,是-工具,6.7741935483871,人造物,医疗用品
注射器,是,是-一次性的,6.7741935483871,人造物,医疗用品
注射器,有,有-针筒,6.7741935483871,人造物,医疗用品
注射器,有,有-针,5.80645161290323,人造物,医疗用品
注射器,有,有-刻度,3.87096774193548,人造物,医疗用品
注射器,可以,可以-使用,2.90322580645161,人造物,医疗用品
注射器,是,是-器具,2.90322580645161,人造物,医疗用品
注射器,是,是-塑料,2.90322580645161,人造物,医疗用品
注射器,是,是-圆柱形,2.90322580645161,人造物,医疗用品
注射器,像,像-火箭,2.90322580645161,人造物,医疗用品
注射器,有,有-多种种类,2.90322580645161,人造物,医疗用品
注射器,可以,可以-抽血,1.93548387096774,人造物,医疗用品
注射器,可以,可以-买卖,1.93548387096774,人造物,医疗用品
注射器,可以,可以-输液,1.93548387096774,人造物,医疗用品
注射器,是,是-管,1.93548387096774,人造物,医疗用品
注射器,是,是-健康的,1.93548387096774,人造物,医疗用品
注射器,是,是-透明的,1.93548387096774,人造物,医疗用品
注射器,是,是-卫生用品,1.93548387096774,人造物,医疗用品
注射器,是,是-橡胶,1.93548387096774,人造物,医疗用品
注射器,像,像-打气筒,1.93548387096774,人造物,医疗用品
注射器,像,像-飞镖,1.93548387096774,人造物,医疗用品
注射器,像,像-量筒,1.93548387096774,人造物,医疗用品
注射器,需要,需要-保存,1.93548387096774,人造物,医疗用品
注射器,需要,需要-小心,1.93548387096774,人造物,医疗用品
注射器,需要,需要-医生,1.93548387096774,人造物,医疗用品
注射器,需要,需要-制造,1.93548387096774,人造物,医疗用品
注射器,有,有-推动器,1.93548387096774,人造物,医疗用品
注射器,有,有-针尖,1.93548387096774,人造物,医疗用品
蛀虫,是,是-虫,19.2857142857143,动物,昆虫
蛀虫,是,是-有害的,17.1428571428571,动物,昆虫
蛀虫,需要,需要-食物,12.8571428571429,动物,昆虫
蛀虫,是,是-动物,9.64285714285714,动物,昆虫
蛀虫,是,是-生物,6.42857142857143,动物,昆虫
蛀虫,是,是-小的,6.42857142857143,动物,昆虫
蛀虫,像,像-毛毛虫,6.42857142857143,动物,昆虫
蛀虫,需要,需要-水,6.42857142857143,动物,昆虫
蛀虫,需要,需要-空气,5.35714285714286,动物,昆虫
蛀虫,有,有-眼睛,5.35714285714286,动物,昆虫
蛀虫,有,有-嘴巴,5.35714285714286,动物,昆虫
蛀虫,像,像-蛆,4.28571428571429,动物,昆虫
蛀虫,需要,需要-消灭,4.28571428571429,动物,昆虫
蛀虫,有,有-身体,4.28571428571429,动物,昆虫
蛀虫,是,是-长的,3.21428571428571,动物,昆虫
蛀虫,像,像-米,3.21428571428571,动物,昆虫
蛀虫,有,有-头,3.21428571428571,动物,昆虫
蛀虫,可以,可以-动,2.14285714285714,动物,昆虫
蛀虫,可以,可以-腐蚀,2.14285714285714,动物,昆虫
蛀虫,可以,可以-爬,2.14285714285714,动物,昆虫
蛀虫,可以,可以-蠕动,2.14285714285714,动物,昆虫
蛀虫,是,是-白色的,2.14285714285714,动物,昆虫
蛀虫,是,是-恶心的,2.14285714285714,动物,昆虫
蛀虫,是,是-黑色的,2.14285714285714,动物,昆虫
蛀虫,是,是-昆虫,2.14285714285714,动物,昆虫
蛀虫,像,像-寄生虫,2.14285714285714,动物,昆虫
蛀虫,需要,需要-睡觉,2.14285714285714,动物,昆虫
蛀虫,需要,需要-营养,2.14285714285714,动物,昆虫
蛀虫,需要,需要-预防,2.14285714285714,动物,昆虫
蛀虫,有,有-翅膀,2.14285714285714,动物,昆虫
蛀虫,有,有-腐蚀性,2.14285714285714,动物,昆虫
蛀虫,有,有-皮肤,2.14285714285714,动物,昆虫
蛀虫,有,有-牙齿,2.14285714285714,动物,昆虫
砖头,可以,可以-建房,23.7931034482759,人造物,工具
砖头,是,是-长方体,12.4137931034483,人造物,工具
砖头,是,是-材料,11.3793103448276,人造物,工具
砖头,需要,需要-烧制,11.3793103448276,人造物,工具
砖头,有,有-多种颜色,11.3793103448276,人造物,工具
砖头,其他,其他-建筑,10.3448275862069,人造物,工具
砖头,是,是-硬的,10.3448275862069,人造物,工具
砖头,是,是-红色的,9.31034482758621,人造物,工具
砖头,是,是-方形的,7.24137931034483,人造物,工具
砖头,像,像-石头,7.24137931034483,人造物,工具
砖头,像,像-水泥,6.20689655172414,人造物,工具
砖头,有,有-土,6.20689655172414,人造物,工具
砖头,需要,需要-制造,5.17241379310345,人造物,工具
砖头,有,有-棱角,5.17241379310345,人造物,工具
砖头,有,有-多种形状,4.13793103448276,人造物,工具
砖头,有,有-多种型号,4.13793103448276,人造物,工具
砖头,有,有-多种种类,4.13793103448276,人造物,工具
砖头,可以,可以-垒墙,3.10344827586207,人造物,工具
砖头,像,像-面包,3.10344827586207,人造物,工具
砖头,有,有-泥土,3.10344827586207,人造物,工具
砖头,可以,可以-打人,2.06896551724138,人造物,工具
砖头,可以,可以-盖房,2.06896551724138,人造物,工具
砖头,可以,可以-买卖,2.06896551724138,人造物,工具
砖头,可以,可以-铺路,2.06896551724138,人造物,工具
砖头,可以,可以-砌墙,2.06896551724138,人造物,工具
砖头,是,是-混合物,2.06896551724138,人造物,工具
砖头,像,像-豆腐,2.06896551724138,人造物,工具
砖头,像,像-盒子,2.06896551724138,人造物,工具
砖头,像,像-积木,2.06896551724138,人造物,工具
砖头,像,像-木材,2.06896551724138,人造物,工具
砖头,像,像-文具盒,2.06896551724138,人造物,工具
砖头,需要,需要-工人,2.06896551724138,人造物,工具
砖头,需要,需要-黏土,2.06896551724138,人造物,工具
砖头,需要,需要-黏土烧制,2.06896551724138,人造物,工具
砖头,需要,需要-水,2.06896551724138,人造物,工具
砖头,有,有-功能,2.06896551724138,人造物,工具
砖头,有,有-孔,2.06896551724138,人造物,工具
砖头,有,有-面,2.06896551724138,人造物,工具
桌布,有,有-布,22.7586206896552,人造物,家具
桌布,需要,需要-清洗,14.4827586206896,人造物,家具
桌布,有,有-花纹,10.3448275862069,人造物,家具
桌布,可以,可以-擦,6.20689655172414,人造物,家具
桌布,像,像-窗帘,6.20689655172414,人造物,家具
桌布,像,像-床单,6.20689655172414,人造物,家具
桌布,有,有-多种样式,6.20689655172414,人造物,家具
桌布,可以,可以-保护,5.17241379310345,人造物,家具
桌布,可以,可以-保护桌子,5.17241379310345,人造物,家具
桌布,有,有-多种颜色,5.17241379310345,人造物,家具
桌布,可以,可以-擦桌子,4.13793103448276,人造物,家具
桌布,是,是-方形的,4.13793103448276,人造物,家具
桌布,是,是-塑料,4.13793103448276,人造物,家具
桌布,可以,可以-美观,3.10344827586207,人造物,家具
桌布,是,是-棉的,3.10344827586207,人造物,家具
桌布,是,是-生活用品,3.10344827586207,人造物,家具
桌布,是,是-圆形,3.10344827586207,人造物,家具
桌布,是,是-长方形,3.10344827586207,人造物,家具
桌布,是,是-装饰,3.10344827586207,人造物,家具
桌布,像,像-抹布,3.10344827586207,人造物,家具
桌布,需要,需要-保护,3.10344827586207,人造物,家具
桌布,可以,可以-垫桌子,2.06896551724138,人造物,家具
桌布,可以,可以-防尘,2.06896551724138,人造物,家具
桌布,可以,可以-防水,2.06896551724138,人造物,家具
桌布,可以,可以-防污,2.06896551724138,人造物,家具
桌布,可以,可以-防止弄脏桌子,2.06896551724138,人造物,家具
桌布,可以,可以-买卖,2.06896551724138,人造物,家具
桌布,可以,可以-铺桌子,2.06896551724138,人造物,家具
桌布,其他,其他-桌上,2.06896551724138,人造物,家具
桌布,是,是-家居用品,2.06896551724138,人造物,家具
桌布,是,是-家具,2.06896551724138,人造物,家具
桌布,像,像-保护伞,2.06896551724138,人造物,家具
桌布,像,像-被套,2.06896551724138,人造物,家具
桌布,像,像-被子,2.06896551724138,人造物,家具
桌布,像,像-衣服,2.06896551724138,人造物,家具
桌布,需要,需要-剪裁,2.06896551724138,人造物,家具
桌布,有,有-纯色的,2.06896551724138,人造物,家具
桌布,有,有-多种型号,2.06896551724138,人造物,家具
桌布,有,有-多种种类,2.06896551724138,人造物,家具
啄木鸟,是,是-鸟,25.0,动物,鸟
啄木鸟,需要,需要-食物,21.0,动物,鸟
啄木鸟,有,有-嘴巴,21.0,动物,鸟
啄木鸟,有,有-翅膀,18.0,动物,鸟
啄木鸟,是,是-动物,15.0,动物,鸟
啄木鸟,需要,需要-虫,15.0,动物,鸟
啄木鸟,需要,需要-水,14.0,动物,鸟
啄木鸟,有,有-羽毛,12.0,动物,鸟
啄木鸟,可以,可以-飞,9.0,动物,鸟
啄木鸟,需要,需要-保护,9.0,动物,鸟
啄木鸟,有,有-爪子,8.0,动物,鸟
啄木鸟,像,像-医生,6.0,动物,鸟
啄木鸟,需要,需要-空气,6.0,动物,鸟
啄木鸟,有,有-尖嘴巴,6.0,动物,鸟
啄木鸟,有,有-眼睛,5.0,动物,鸟
啄木鸟,需要,需要-睡觉,4.0,动物,鸟
啄木鸟,需要,需要-阳光,4.0,动物,鸟
啄木鸟,有,有-头,4.0,动物,鸟
啄木鸟,可以,可以-保护,3.0,动物,鸟
啄木鸟,可以,可以-保护树木,3.0,动物,鸟
啄木鸟,可以,可以-捕猎,3.0,动物,鸟
啄木鸟,是,是-有益的,3.0,动物,鸟
啄木鸟,像,像-翠鸟,3.0,动物,鸟
啄木鸟,像,像-喜鹊,3.0,动物,鸟
啄木鸟,需要,需要-栖息地,3.0,动物,鸟
啄木鸟,有,有-身体,3.0,动物,鸟
啄木鸟,可以,可以-捕虫,2.0,动物,鸟
啄木鸟,是,是-留鸟,2.0,动物,鸟
啄木鸟,是,是-生物,2.0,动物,鸟
啄木鸟,是,是-小的,2.0,动物,鸟
啄木鸟,是,是-硬的,2.0,动物,鸟
啄木鸟,像,像-大雁,2.0,动物,鸟
啄木鸟,像,像-鹦鹉,2.0,动物,鸟
啄木鸟,需要,需要-森林,2.0,动物,鸟
啄木鸟,有,有-腿,2.0,动物,鸟
啄木鸟,有,有-尾巴,2.0,动物,鸟
啄木鸟,有,有-长长的嘴,2.0,动物,鸟
啄木鸟,有,有-长嘴巴,2.0,动物,鸟
子弹,是,是-武器,20.3225806451613,人造物,武器
子弹,有,有-杀伤力,8.70967741935484,人造物,武器
子弹,可以,可以-发射,7.74193548387097,人造物,武器
子弹,是,是-金属,7.74193548387097,人造物,武器
子弹,有,有-弹药,7.74193548387097,人造物,武器
子弹,有,有-火药,7.74193548387097,人造物,武器
子弹,是,是-小的,6.7741935483871,人造物,武器
子弹,需要,需要-枪,6.7741935483871,人造物,武器
子弹,可以,可以-杀人,5.80645161290323,人造物,武器
子弹,是,是-危险的,5.80645161290323,人造物,武器
子弹,是,是-硬的,5.80645161290323,人造物,武器
子弹,有,有-弹壳,5.80645161290323,人造物,武器
子弹,有,有-弹头,5.80645161290323,人造物,武器
子弹,可以,可以-伤人,4.83870967741935,人造物,武器
子弹,需要,需要-制造,3.87096774193548,人造物,武器
子弹,有,有-多种型号,3.87096774193548,人造物,武器
子弹,可以,可以-爆炸,2.90322580645161,人造物,武器
子弹,可以,可以-买卖,2.90322580645161,人造物,武器
子弹,是,是-圆柱形,2.90322580645161,人造物,武器
子弹,像,像-火箭,2.90322580645161,人造物,武器
子弹,需要,需要-安装,2.90322580645161,人造物,武器
子弹,有,有-多种种类,2.90322580645161,人造物,武器
子弹,有,有-重量,2.90322580645161,人造物,武器
子弹,可以,可以-穿透,1.93548387096774,人造物,武器
子弹,可以,可以-攻击,1.93548387096774,人造物,武器
子弹,可以,可以-射击,1.93548387096774,人造物,武器
子弹,是,是-快速的,1.93548387096774,人造物,武器
子弹,像,像-瓜子,1.93548387096774,人造物,武器
子弹,像,像-箭头,1.93548387096774,人造物,武器
子弹,像,像-石头,1.93548387096774,人造物,武器
子弹,像,像-手榴弹,1.93548387096774,人造物,武器
子弹,需要,需要-枪支,1.93548387096774,人造物,武器
子弹,需要,需要-上膛,1.93548387096774,人造物,武器
子弹,需要,需要-手枪,1.93548387096774,人造物,武器
子弹,需要,需要-限制使用,1.93548387096774,人造物,武器
子弹,有,有-火,1.93548387096774,人造物,武器
子弹,有,有-尖,1.93548387096774,人造物,武器
子弹,有,有-头,1.93548387096774,人造物,武器
子弹,有,有-子弹壳,1.93548387096774,人造物,武器
自动步枪,是,是-枪,18.0,人造物,武器
自动步枪,是,是-武器,17.0,人造物,武器
自动步枪,有,有-子弹,17.0,人造物,武器
自动步枪,可以,可以-射击,12.0,人造物,武器
自动步枪,有,有-扳机,7.0,人造物,武器
自动步枪,有,有-枪托,7.0,人造物,武器
自动步枪,可以,可以-杀人,5.0,人造物,武器
自动步枪,可以,可以-伤人,5.0,人造物,武器
自动步枪,需要,需要-瞄准,4.0,人造物,武器
自动步枪,需要,需要-制造,4.0,人造物,武器
自动步枪,可以,可以-打猎,3.0,人造物,武器
自动步枪,是,是-危险的,3.0,人造物,武器
自动步枪,需要,需要-保存,3.0,人造物,武器
自动步枪,需要,需要-上膛,3.0,人造物,武器
自动步枪,需要,需要-维护,3.0,人造物,武器
自动步枪,有,有-把手,3.0,人造物,武器
自动步枪,有,有-弹匣,3.0,人造物,武器
自动步枪,有,有-多种种类,3.0,人造物,武器
自动步枪,有,有-枪管,3.0,人造物,武器
自动步枪,有,有-杀伤力,3.0,人造物,武器
自动步枪,可以,可以-保护,2.0,人造物,武器
自动步枪,可以,可以-发射子弹,2.0,人造物,武器
自动步枪,是,是-玩具,2.0,人造物,武器
自动步枪,是,是-硬的,2.0,人造物,武器
自动步枪,像,像-AK47,2.0,人造物,武器
自动步枪,像,像-弓箭,2.0,人造物,武器
自动步枪,像,像-手枪,2.0,人造物,武器
自动步枪,需要,需要-人,2.0,人造物,武器
自动步枪,需要,需要-装子弹,2.0,人造物,武器
自动步枪,有,有-弹夹,2.0,人造物,武器
自动步枪,有,有-弹壳,2.0,人造物,武器
自动步枪,有,有-多种样式,2.0,人造物,武器
自动步枪,有,有-枪膛,2.0,人造物,武器
自动扶梯,需要,需要-电,22.7586206896552,人造物,电器
自动扶梯,有,有-扶手,20.6896551724138,人造物,电器
自动扶梯,是,是-楼梯,19.6551724137931,人造物,电器
自动扶梯,是,是-电梯,9.31034482758621,人造物,电器
自动扶梯,是,是-工具,5.17241379310345,人造物,电器
自动扶梯,有,有-传送带,5.17241379310345,人造物,电器
自动扶梯,是,是-机械,4.13793103448276,人造物,电器
自动扶梯,是,是-自动的,4.13793103448276,人造物,电器
自动扶梯,需要,需要-维护,4.13793103448276,人造物,电器
自动扶梯,有,有-台阶,4.13793103448276,人造物,电器
自动扶梯,可以,可以-乘坐,3.10344827586207,人造物,电器
自动扶梯,可以,可以-代步,3.10344827586207,人造物,电器
自动扶梯,可以,可以-省力,3.10344827586207,人造物,电器
自动扶梯,是,是-金属,3.10344827586207,人造物,电器
自动扶梯,需要,需要-安全,3.10344827586207,人造物,电器
自动扶梯,需要,需要-修理,3.10344827586207,人造物,电器
自动扶梯,可以,可以-上下楼,2.06896551724138,人造物,电器
自动扶梯,是,是-便捷的,2.06896551724138,人造物,电器
自动扶梯,是,是-电动的,2.06896551724138,人造物,电器
自动扶梯,是,是-器械,2.06896551724138,人造物,电器
自动扶梯,是,是-设备,2.06896551724138,人造物,电器
自动扶梯,是,是-透明的,2.06896551724138,人造物,电器
自动扶梯,是,是-硬的,2.06896551724138,人造物,电器
自动扶梯,像,像-滑滑梯,2.06896551724138,人造物,电器
自动扶梯,像,像-梯子,2.06896551724138,人造物,电器
自动扶梯,需要,需要-保养,2.06896551724138,人造物,电器
自动扶梯,需要,需要-擦,2.06896551724138,人造物,电器
自动扶梯,有,有-阶梯,2.06896551724138,人造物,电器
自动扶梯,有,有-刷子,2.06896551724138,人造物,电器
自动售货机,是,是-机器,21.2903225806452,人造物,电器
自动售货机,需要,需要-电,18.3870967741936,人造物,电器
自动售货机,可以,可以-买卖,13.5483870967742,人造物,电器
自动售货机,有,有-饮料,10.6451612903226,人造物,电器
自动售货机,是,是-自动的,9.67741935483871,人造物,电器
自动售货机,有,有-商品,8.70967741935484,人造物,电器
自动售货机,有,有-出货口,6.7741935483871,人造物,电器
自动售货机,可以,可以-售卖,4.83870967741935,人造物,电器
自动售货机,是,是-设备,4.83870967741935,人造物,电器
自动售货机,有,有-玻璃,4.83870967741935,人造物,电器
自动售货机,有,有-食物,4.83870967741935,人造物,电器
自动售货机,需要,需要-安装,3.87096774193548,人造物,电器
自动售货机,需要,需要-维护,3.87096774193548,人造物,电器
自动售货机,需要,需要-修理,3.87096774193548,人造物,电器
自动售货机,有,有-零食,3.87096774193548,人造物,电器
